date,store_nbr,transactions
2013-09-21,16,1112
2013-09-21,17,1371
2013-09-21,18,1326
2013-09-21,19,1894
2013-09-21,23,1222
2013-09-21,24,2496
2013-09-21,25,948
2013-09-21,26,917
2013-09-21,27,1625
2013-09-21,28,1254
2013-09-21,30,800
2013-09-21,31,1291
2013-09-21,32,777
2013-09-21,33,1184
2013-09-21,34,2797
2013-09-21,35,678
2013-09-21,36,1018
2013-09-21,37,1529
2013-09-21,38,2209
2013-09-21,39,1639
2013-09-21,40,1097
2013-09-21,41,1021
2013-09-21,43,1292
2013-09-21,44,4601
2013-09-21,45,4135
2013-09-21,46,4430
2013-09-21,47,4844
2013-09-21,48,3551
2013-09-21,49,2600
2013-09-21,50,3473
2013-09-21,51,1960
2013-09-21,54,888
2013-09-22,1,479
2013-09-22,2,2009
2013-09-22,3,3691
2013-09-22,4,1788
2013-09-22,5,1404
2013-09-22,6,2198
2013-09-22,7,1569
2013-09-22,8,2818
2013-09-22,9,2562
2013-09-22,10,1049
2013-09-22,11,2562
2013-09-22,12,1303
2013-09-22,13,953
2013-09-22,14,1213
2013-09-22,15,1135
2013-09-22,16,1229
2013-09-22,17,1377
2013-09-22,18,1410
2013-09-22,19,1198
2013-09-22,23,1277
2013-09-22,24,1866
2013-09-22,25,615
2013-09-22,26,892
2013-09-22,27,1819
2013-09-22,28,1482
2013-09-22,30,702
2013-09-22,31,1306
2013-09-22,32,716
2013-09-22,33,1134
2013-09-22,34,2372
2013-09-22,35,646
2013-09-22,36,1112
2013-09-22,37,1184
2013-09-22,38,2364
2013-09-22,39,1637
2013-09-22,40,990
2013-09-22,41,1093
2013-09-22,43,1244
2013-09-22,44,4657
2013-09-22,45,4157
2013-09-22,46,4318
2013-09-22,47,4922
2013-09-22,48,4172
2013-09-22,49,2624
2013-09-22,50,3392
2013-09-22,51,1721
2013-09-22,54,1152
2013-09-23,1,1707
2013-09-23,2,1796
2013-09-23,3,2960
2013-09-23,4,1401
2013-09-23,5,1488
2013-09-23,6,1719
2013-09-23,7,1833
2013-09-23,8,2738
2013-09-23,9,2199
2013-09-23,10,1114
2013-09-23,11,2234
2013-09-23,12,1146
2013-09-23,13,876
2013-09-23,14,1645
2013-09-23,15,1472
2013-09-23,16,1028
2013-09-23,17,1322
2013-09-23,18,1436
2013-09-23,19,1256
2013-09-23,23,1221
2013-09-23,24,2435
2013-09-23,25,636
2013-09-23,26,660
2013-09-23,27,1219
2013-09-23,28,946
2013-09-23,30,658
2013-09-23,31,1013
2013-09-23,32,611
2013-09-23,33,1137
2013-09-23,34,2244
2013-09-23,35,645
2013-09-23,36,877
2013-09-23,37,1372
2013-09-23,38,1537
2013-09-23,39,1273
2013-09-23,40,1218
2013-09-23,41,737
2013-09-23,43,1181
2013-09-23,44,3758
2013-09-23,45,3118
2013-09-23,46,2998
2013-09-23,47,3328
2013-09-23,48,2518
2013-09-23,49,1778
2013-09-23,50,2339
2013-09-23,51,1565
2013-09-23,54,821
2013-09-24,1,1780
2013-09-24,2,1833
2013-09-24,3,2863
2013-09-24,4,1257
2013-09-24,5,1277
2013-09-24,6,1590
2013-09-24,7,1668
2013-09-24,8,2551
2013-09-24,9,1949
2013-09-24,10,1078
2013-09-24,11,2221
2013-09-24,12,1144
2013-09-24,13,857
2013-09-24,14,1501
2013-09-24,15,1385
2013-09-24,16,913
2013-09-24,17,1299
2013-09-24,18,1441
2013-09-24,19,1117
2013-09-24,23,1078
2013-09-24,24,2101
2013-09-24,25,576
2013-09-24,26,641
2013-09-24,27,1090
2013-09-24,28,1009
2013-09-24,30,734
2013-09-24,31,954
2013-09-24,32,608
2013-09-24,33,997
2013-09-24,34,2118
2013-09-24,35,543
2013-09-24,36,957
2013-09-24,37,1281
2013-09-24,38,1374
2013-09-24,39,1313
2013-09-24,40,1052
2013-09-24,41,749
2013-09-24,43,1083
2013-09-24,44,3452
2013-09-24,45,2836
2013-09-24,46,2756
2013-09-24,47,3010
2013-09-24,48,2152
2013-09-24,49,1712
2013-09-24,50,2241
2013-09-24,51,1442
2013-09-24,54,765
2013-09-25,1,1829
2013-09-25,2,1908
2013-09-25,3,2912
2013-09-25,4,1441
2013-09-25,5,1454
2013-09-25,6,1688
2013-09-25,7,1788
2013-09-25,8,2792
2013-09-25,9,1841
2013-09-25,10,904
2013-09-25,11,1996
2013-09-25,12,1139
2013-09-25,13,827
2013-09-25,14,1425
2013-09-25,15,1276
2013-09-25,16,806
2013-09-25,17,1094
2013-09-25,18,1340
2013-09-25,19,1222
2013-09-25,23,1190
2013-09-25,24,2306
2013-09-25,25,691
2013-09-25,26,650
2013-09-25,27,1227
2013-09-25,28,873
2013-09-25,30,685
2013-09-25,31,936
2013-09-25,32,561
2013-09-25,33,939
2013-09-25,34,2099
2013-09-25,35,458
2013-09-25,36,735
2013-09-25,37,1420
2013-09-25,38,1448
2013-09-25,39,1105
2013-09-25,40,969
2013-09-25,41,837
2013-09-25,43,1035
2013-09-25,44,3832
2013-09-25,45,3057
2013-09-25,46,2780
2013-09-25,47,3229
2013-09-25,48,2222
2013-09-25,49,1862
2013-09-25,50,2310
2013-09-25,51,1750
2013-09-25,54,725
2013-09-26,1,1681
2013-09-26,2,1768
2013-09-26,3,2611
2013-09-26,4,1337
2013-09-26,5,1242
2013-09-26,6,1487
2013-09-26,7,1657
2013-09-26,8,2604
2013-09-26,9,1858
2013-09-26,10,940
2013-09-26,11,2019
2013-09-26,12,1192
2013-09-26,13,841
2013-09-26,14,1366
2013-09-26,15,1186
2013-09-26,16,864
2013-09-26,17,1157
2013-09-26,18,1322
2013-09-26,19,995
2013-09-26,23,1135
2013-09-26,24,2111
2013-09-26,25,565
2013-09-26,26,615
2013-09-26,27,1091
2013-09-26,28,904
2013-09-26,30,687
2013-09-26,31,1022
2013-09-26,32,581
2013-09-26,33,895
2013-09-26,34,2121
2013-09-26,35,468
2013-09-26,36,821
2013-09-26,37,1252
2013-09-26,38,1338
2013-09-26,39,1178
2013-09-26,40,986
2013-09-26,41,777
2013-09-26,43,1053
2013-09-26,44,3394
2013-09-26,45,2600
2013-09-26,46,2497
2013-09-26,47,2879
2013-09-26,48,2058
2013-09-26,49,1650
2013-09-26,50,2031
2013-09-26,51,1417
2013-09-26,54,661
2013-09-27,1,1772
2013-09-27,2,1829
2013-09-27,3,2966
2013-09-27,4,1396
2013-09-27,5,1328
2013-09-27,6,1602
2013-09-27,7,1943
2013-09-27,8,2884
2013-09-27,9,1731
2013-09-27,10,920
2013-09-27,11,2008
2013-09-27,12,1136
2013-09-27,13,794
2013-09-27,14,1271
2013-09-27,15,1168
2013-09-27,16,869
2013-09-27,17,1040
2013-09-27,18,1249
2013-09-27,19,1069
2013-09-27,23,1236
2013-09-27,24,2366
2013-09-27,25,763
2013-09-27,26,690
2013-09-27,27,1128
2013-09-27,28,811
2013-09-27,30,694
2013-09-27,31,1064
2013-09-27,32,575
2013-09-27,33,862
2013-09-27,34,2433
2013-09-27,35,488
2013-09-27,36,762
2013-09-27,37,1506
2013-09-27,38,1500
2013-09-27,39,1181
2013-09-27,40,999
2013-09-27,41,807
2013-09-27,43,1238
2013-09-27,44,3827
2013-09-27,45,3214
2013-09-27,46,2793
2013-09-27,47,3213
2013-09-27,48,2346
2013-09-27,49,2073
2013-09-27,50,2409
2013-09-27,51,1757
2013-09-27,54,699
2013-09-28,1,1286
2013-09-28,2,2004
2013-09-28,3,3600
2013-09-28,4,1615
2013-09-28,5,1495
2013-09-28,6,2124
2013-09-28,7,1798
2013-09-28,8,2929
2013-09-28,9,2466
2013-09-28,10,1194
2013-09-28,11,2555
2013-09-28,12,1265
2013-09-28,13,1232
2013-09-28,14,1962
2013-09-28,15,1390
2013-09-28,16,1089
2013-09-28,17,1455
2013-09-28,18,1247
2013-09-28,19,1904
2013-09-28,23,1324
2013-09-28,24,2467
2013-09-28,25,1091
2013-09-28,26,915
2013-09-28,27,1582
2013-09-28,28,1213
2013-09-28,30,767
2013-09-28,31,1466
2013-09-28,32,761
2013-09-28,33,1200
2013-09-28,34,2882
2013-09-28,35,645
2013-09-28,36,1025
2013-09-28,37,1574
2013-09-28,38,2328
2013-09-28,39,1705
2013-09-28,40,1122
2013-09-28,41,1015
2013-09-28,43,1288
2013-09-28,44,4771
2013-09-28,45,4154
2013-09-28,46,4280
2013-09-28,47,4568
2013-09-28,48,3648
2013-09-28,49,2654
2013-09-28,50,3423
2013-09-28,51,1943
2013-09-28,54,883
2013-09-29,1,503
2013-09-29,2,1943
2013-09-29,3,3640
2013-09-29,4,1845
2013-09-29,5,1316
2013-09-29,6,2307
2013-09-29,7,1546
2013-09-29,8,2794
2013-09-29,9,2408
2013-09-29,10,1058
2013-09-29,11,2802
2013-09-29,12,1258
2013-09-29,13,994
2013-09-29,14,1196
2013-09-29,15,1127
2013-09-29,16,1104
2013-09-29,17,1462
2013-09-29,18,1353
2013-09-29,19,1287
2013-09-29,23,1236
2013-09-29,24,1869
2013-09-29,25,684
2013-09-29,26,908
2013-09-29,27,1568
2013-09-29,28,1412
2013-09-29,30,655
2013-09-29,31,1314
2013-09-29,32,666
2013-09-29,33,1129
2013-09-29,34,2425
2013-09-29,35,681
2013-09-29,36,972
2013-09-29,37,1129
2013-09-29,38,2316
2013-09-29,39,1710
2013-09-29,40,949
2013-09-29,41,1132
2013-09-29,43,1138
2013-09-29,44,4788
2013-09-29,45,4269
2013-09-29,46,4507
2013-09-29,47,4900
2013-09-29,48,4354
2013-09-29,49,2480
2013-09-29,50,3308
2013-09-29,51,1727
2013-09-29,54,1099
2013-09-30,1,1682
2013-09-30,2,1651
2013-09-30,3,2748
2013-09-30,4,1232
2013-09-30,5,1407
2013-09-30,6,1549
2013-09-30,7,1781
2013-09-30,8,2672
2013-09-30,9,2129
2013-09-30,10,1093
2013-09-30,11,2129
2013-09-30,12,1275
2013-09-30,13,907
2013-09-30,14,1660
2013-09-30,15,1440
2013-09-30,16,1007
2013-09-30,17,1217
2013-09-30,18,1367
2013-09-30,19,1274
2013-09-30,23,1220
2013-09-30,24,2276
2013-09-30,25,633
2013-09-30,26,779
2013-09-30,27,1240
2013-09-30,28,1033
2013-09-30,30,701
2013-09-30,31,1124
2013-09-30,32,662
2013-09-30,33,1095
2013-09-30,34,2493
2013-09-30,35,631
2013-09-30,36,861
2013-09-30,37,1333
2013-09-30,38,1580
2013-09-30,39,1314
2013-09-30,40,1198
2013-09-30,41,807
2013-09-30,43,1240
2013-09-30,44,3357
2013-09-30,45,3072
2013-09-30,46,3193
2013-09-30,47,3321
2013-09-30,48,2512
2013-09-30,49,1849
2013-09-30,50,2320
2013-09-30,51,1599
2013-09-30,54,792
2013-10-01,1,1744
2013-10-01,2,1882
2013-10-01,3,3076
2013-10-01,4,1512
2013-10-01,5,1411
2013-10-01,6,1775
2013-10-01,7,1894
2013-10-01,8,2939
2013-10-01,9,2495
2013-10-01,10,1261
2013-10-01,11,2667
2013-10-01,12,1294
2013-10-01,13,1053
2013-10-01,14,1586
2013-10-01,15,1498
2013-10-01,16,1036
2013-10-01,17,1377
2013-10-01,18,1620
2013-10-01,19,1138
2013-10-01,23,1229
2013-10-01,24,2351
2013-10-01,25,681
2013-10-01,26,781
2013-10-01,27,1213
2013-10-01,28,1218
2013-10-01,30,740
2013-10-01,31,1400
2013-10-01,32,711
2013-10-01,33,1232
2013-10-01,34,2625
2013-10-01,35,692
2013-10-01,36,1095
2013-10-01,37,1341
2013-10-01,38,1499
2013-10-01,39,1457
2013-10-01,40,1250
2013-10-01,41,837
2013-10-01,43,1329
2013-10-01,44,3753
2013-10-01,45,3262
2013-10-01,46,3440
2013-10-01,47,3647
2013-10-01,48,2759
2013-10-01,49,2026
2013-10-01,50,2493
2013-10-01,51,1571
2013-10-01,54,800
2013-10-02,1,1917
2013-10-02,2,2037
2013-10-02,3,3190
2013-10-02,4,1573
2013-10-02,5,1431
2013-10-02,6,1876
2013-10-02,7,1997
2013-10-02,8,3056
2013-10-02,9,2319
2013-10-02,10,1180
2013-10-02,11,2624
2013-10-02,12,1275
2013-10-02,13,986
2013-10-02,14,1522
2013-10-02,15,1421
2013-10-02,16,916
2013-10-02,17,1306
2013-10-02,18,1378
2013-10-02,19,1203
2013-10-02,23,1233
2013-10-02,24,2547
2013-10-02,25,755
2013-10-02,26,720
2013-10-02,27,1239
2013-10-02,28,945
2013-10-02,30,662
2013-10-02,31,1184
2013-10-02,32,620
2013-10-02,33,1086
2013-10-02,34,2440
2013-10-02,35,595
2013-10-02,36,890
2013-10-02,37,1596
2013-10-02,38,1734
2013-10-02,39,1284
2013-10-02,40,1087
2013-10-02,41,907
2013-10-02,43,1247
2013-10-02,44,4116
2013-10-02,45,3379
2013-10-02,46,3438
2013-10-02,47,3687
2013-10-02,48,2810
2013-10-02,49,2169
2013-10-02,50,2475
2013-10-02,51,1767
2013-10-02,54,701
2013-10-03,1,1720
2013-10-03,2,1798
2013-10-03,3,2795
2013-10-03,4,1340
2013-10-03,5,1299
2013-10-03,6,1650
2013-10-03,7,1704
2013-10-03,8,2543
2013-10-03,9,2359
2013-10-03,10,1041
2013-10-03,11,2591
2013-10-03,12,1296
2013-10-03,13,919
2013-10-03,14,1570
2013-10-03,15,1325
2013-10-03,16,876
2013-10-03,17,1193
2013-10-03,18,1400
2013-10-03,19,1041
2013-10-03,23,1182
2013-10-03,24,2296
2013-10-03,25,697
2013-10-03,26,638
2013-10-03,27,1149
2013-10-03,28,968
2013-10-03,30,712
2013-10-03,31,1052
2013-10-03,32,610
2013-10-03,33,933
2013-10-03,34,2555
2013-10-03,35,661
2013-10-03,36,973
2013-10-03,37,1296
2013-10-03,38,1513
2013-10-03,39,1338
2013-10-03,40,1050
2013-10-03,41,834
2013-10-03,43,1163
2013-10-03,44,3593
2013-10-03,45,2920
2013-10-03,46,2981
2013-10-03,47,3327
2013-10-03,48,2531
2013-10-03,49,1867
2013-10-03,50,2280
2013-10-03,51,1506
2013-10-03,54,708
2013-10-04,1,1839
2013-10-04,2,1900
2013-10-04,3,3175
2013-10-04,4,1518
2013-10-04,5,1318
2013-10-04,6,1713
2013-10-04,7,2046
2013-10-04,8,2902
2013-10-04,9,1907
2013-10-04,10,956
2013-10-04,11,2458
2013-10-04,12,1161
2013-10-04,13,894
2013-10-04,14,1424
2013-10-04,15,1269
2013-10-04,16,916
2013-10-04,17,1143
2013-10-04,18,1273
2013-10-04,19,1092
2013-10-04,23,1230
2013-10-04,24,2389
2013-10-04,25,1007
2013-10-04,26,633
2013-10-04,27,1257
2013-10-04,28,906
2013-10-04,30,670
2013-10-04,31,1162
2013-10-04,32,636
2013-10-04,33,939
2013-10-04,34,2695
2013-10-04,35,591
2013-10-04,36,839
2013-10-04,37,1539
2013-10-04,38,1700
2013-10-04,39,1311
2013-10-04,40,1013
2013-10-04,41,864
2013-10-04,43,1464
2013-10-04,44,4046
2013-10-04,45,3454
2013-10-04,46,3312
2013-10-04,47,3639
2013-10-04,48,2625
2013-10-04,49,2306
2013-10-04,50,2588
2013-10-04,51,1675
2013-10-04,54,775
2013-10-05,1,1324
2013-10-05,2,2163
2013-10-05,3,3721
2013-10-05,4,1710
2013-10-05,5,1533
2013-10-05,6,2249
2013-10-05,7,1819
2013-10-05,8,3211
2013-10-05,9,2771
2013-10-05,10,1414
2013-10-05,11,3180
2013-10-05,12,1449
2013-10-05,13,1317
2013-10-05,14,2104
2013-10-05,15,1418
2013-10-05,16,1023
2013-10-05,17,1549
2013-10-05,18,1449
2013-10-05,19,1954
2013-10-05,23,1398
2013-10-05,24,2507
2013-10-05,25,1246
2013-10-05,26,857
2013-10-05,27,1562
2013-10-05,28,1116
2013-10-05,30,769
2013-10-05,31,1377
2013-10-05,32,720
2013-10-05,33,1251
2013-10-05,34,3126
2013-10-05,35,738
2013-10-05,36,1063
2013-10-05,37,1652
2013-10-05,38,2471
2013-10-05,39,1873
2013-10-05,40,1172
2013-10-05,41,1011
2013-10-05,43,1356
2013-10-05,44,4890
2013-10-05,45,4327
2013-10-05,46,4963
2013-10-05,47,5061
2013-10-05,48,4074
2013-10-05,49,2853
2013-10-05,50,3743
2013-10-05,51,1849
2013-10-05,54,962
2013-10-06,1,504
2013-10-06,2,2110
2013-10-06,3,3456
2013-10-06,4,1871
2013-10-06,5,1179
2013-10-06,6,2278
2013-10-06,7,1551
2013-10-06,8,2843
2013-10-06,9,2860
2013-10-06,10,1264
2013-10-06,11,3341
2013-10-06,12,1342
2013-10-06,13,1013
2013-10-06,14,1261
2013-10-06,15,1223
2013-10-06,16,1017
2013-10-06,17,1574
2013-10-06,18,1518
2013-10-06,19,1302
2013-10-06,23,1302
2013-10-06,24,1821
2013-10-06,25,847
2013-10-06,26,730
2013-10-06,27,1647
2013-10-06,28,1234
2013-10-06,30,621
2013-10-06,31,1274
2013-10-06,32,687
2013-10-06,33,1041
2013-10-06,34,2577
2013-10-06,35,673
2013-10-06,36,976
2013-10-06,37,1307
2013-10-06,38,2532
2013-10-06,39,1811
2013-10-06,40,904
2013-10-06,41,1104
2013-10-06,43,1205
2013-10-06,44,4954
2013-10-06,45,4613
2013-10-06,46,5174
2013-10-06,47,5053
2013-10-06,48,4523
2013-10-06,49,2722
2013-10-06,50,3587
2013-10-06,51,1709
2013-10-06,54,1008
2013-10-07,1,1759
2013-10-07,2,1797
2013-10-07,3,3011
2013-10-07,4,1334
2013-10-07,5,1343
2013-10-07,6,1702
2013-10-07,7,1855
2013-10-07,8,2734
2013-10-07,9,2262
2013-10-07,10,1171
2013-10-07,11,2489
2013-10-07,12,1271
2013-10-07,13,997
2013-10-07,14,1638
2013-10-07,15,1460
2013-10-07,16,964
2013-10-07,17,1343
2013-10-07,18,1473
2013-10-07,19,1245
2013-10-07,23,1133
2013-10-07,24,2278
2013-10-07,25,763
2013-10-07,26,627
2013-10-07,27,1200
2013-10-07,28,962
2013-10-07,30,635
2013-10-07,31,1257
2013-10-07,32,625
2013-10-07,33,968
2013-10-07,34,2694
2013-10-07,35,617
2013-10-07,36,959
2013-10-07,37,1373
2013-10-07,38,1593
2013-10-07,39,1399
2013-10-07,40,1193
2013-10-07,41,875
2013-10-07,43,1399
2013-10-07,44,3663
2013-10-07,45,3207
2013-10-07,46,3097
2013-10-07,47,3580
2013-10-07,48,2571
2013-10-07,49,1999
2013-10-07,50,2446
2013-10-07,51,1521
2013-10-07,54,808
2013-10-08,1,1721
2013-10-08,2,1655
2013-10-08,3,2930
2013-10-08,4,1263
2013-10-08,5,1395
2013-10-08,6,1514
2013-10-08,7,1681
2013-10-08,8,2579
2013-10-08,9,2188
2013-10-08,10,1220
2013-10-08,11,2319
2013-10-08,12,1217
2013-10-08,13,970
2013-10-08,14,1526
2013-10-08,15,1406
2013-10-08,16,924
2013-10-08,17,1248
2013-10-08,18,1468
2013-10-08,19,1203
2013-10-08,23,1145
2013-10-08,24,2227
2013-10-08,25,762
2013-10-08,26,563
2013-10-08,27,1110
2013-10-08,28,952
2013-10-08,30,684
2013-10-08,31,1243
2013-10-08,32,583
2013-10-08,33,1167
2013-10-08,34,2556
2013-10-08,35,639
2013-10-08,36,1004
2013-10-08,37,1402
2013-10-08,38,1494
2013-10-08,39,1440
2013-10-08,40,1151
2013-10-08,41,772
2013-10-08,43,1207
2013-10-08,44,3529
2013-10-08,45,3019
2013-10-08,46,2798
2013-10-08,47,3189
2013-10-08,48,2306
2013-10-08,49,1827
2013-10-08,50,2383
2013-10-08,51,1373
2013-10-08,54,776
2013-10-09,1,1788
2013-10-09,2,1919
2013-10-09,3,2945
2013-10-09,4,1355
2013-10-09,5,1321
2013-10-09,6,1662
2013-10-09,7,1867
2013-10-09,8,2866
2013-10-09,9,1892
2013-10-09,10,1006
2013-10-09,11,2392
2013-10-09,12,1202
2013-10-09,13,812
2013-10-09,14,1483
2013-10-09,15,1204
2013-10-09,16,845
2013-10-09,17,1075
2013-10-09,18,1277
2013-10-09,19,1180
2013-10-09,23,1212
2013-10-09,24,2318
2013-10-09,25,903
2013-10-09,26,559
2013-10-09,27,1139
2013-10-09,28,817
2013-10-09,30,581
2013-10-09,31,1085
2013-10-09,32,528
2013-10-09,33,1016
2013-10-09,34,2317
2013-10-09,35,475
2013-10-09,36,826
2013-10-09,37,1419
2013-10-09,38,1661
2013-10-09,39,1266
2013-10-09,40,1041
2013-10-09,41,825
2013-10-09,43,1202
2013-10-09,44,3969
2013-10-09,45,3072
2013-10-09,46,2770
2013-10-09,47,3296
2013-10-09,48,2320
2013-10-09,49,1905
2013-10-09,50,2233
2013-10-09,51,1710
2013-10-09,54,650
2013-10-10,1,1692
2013-10-10,2,1633
2013-10-10,3,2633
2013-10-10,4,1317
2013-10-10,5,1398
2013-10-10,6,1482
2013-10-10,7,1746
2013-10-10,8,2571
2013-10-10,9,1971
2013-10-10,10,914
2013-10-10,11,2121
2013-10-10,12,1211
2013-10-10,13,822
2013-10-10,14,1447
2013-10-10,15,1249
2013-10-10,16,892
2013-10-10,17,1031
2013-10-10,18,1248
2013-10-10,19,1024
2013-10-10,23,1113
2013-10-10,24,2194
2013-10-10,25,1152
2013-10-10,26,560
2013-10-10,27,1113
2013-10-10,28,877
2013-10-10,30,656
2013-10-10,31,1179
2013-10-10,32,608
2013-10-10,33,995
2013-10-10,34,2794
2013-10-10,35,669
2013-10-10,36,890
2013-10-10,37,1387
2013-10-10,38,1534
2013-10-10,39,1251
2013-10-10,40,1017
2013-10-10,41,837
2013-10-10,43,1188
2013-10-10,44,3418
2013-10-10,45,2803
2013-10-10,46,2740
2013-10-10,47,3159
2013-10-10,48,2181
2013-10-10,49,1929
2013-10-10,50,2314
2013-10-10,51,1516
2013-10-10,54,773
2013-10-11,1,733
2013-10-11,2,1903
2013-10-11,3,3302
2013-10-11,4,1713
2013-10-11,5,1289
2013-10-11,6,2117
2013-10-11,7,1756
2013-10-11,8,2837
2013-10-11,9,2238
2013-10-11,10,870
2013-10-11,11,2290
2013-10-11,12,1206
2013-10-11,13,912
2013-10-11,14,1333
2013-10-11,15,1151
2013-10-11,16,916
2013-10-11,17,1250
2013-10-11,18,1202
2013-10-11,19,1107
2013-10-11,23,1286
2013-10-11,24,1914
2013-10-11,25,2188
2013-10-11,26,646
2013-10-11,27,1863
2013-10-11,28,1157
2013-10-11,30,646
2013-10-11,31,1082
2013-10-11,32,691
2013-10-11,33,841
2013-10-11,34,2464
2013-10-11,35,752
2013-10-11,36,1105
2013-10-11,37,1435
2013-10-11,38,2144
2013-10-11,39,1381
2013-10-11,40,795
2013-10-11,41,912
2013-10-11,43,1434
2013-10-11,44,2333
2013-10-11,45,3843
2013-10-11,46,3927
2013-10-11,47,4101
2013-10-11,48,3426
2013-10-11,49,2485
2013-10-11,50,3222
2013-10-11,51,1833
2013-10-11,54,807
2013-10-12,1,949
2013-10-12,2,1729
2013-10-12,3,3315
2013-10-12,4,1381
2013-10-12,5,1386
2013-10-12,6,1888
2013-10-12,7,1537
2013-10-12,8,2780
2013-10-12,9,2331
2013-10-12,10,1112
2013-10-12,11,2667
2013-10-12,12,1219
2013-10-12,13,1212
2013-10-12,14,1886
2013-10-12,15,1251
2013-10-12,16,1009
2013-10-12,17,1341
2013-10-12,18,1130
2013-10-12,19,1958
2013-10-12,23,1191
2013-10-12,24,1826
2013-10-12,25,1909
2013-10-12,26,669
2013-10-12,27,1397
2013-10-12,28,1074
2013-10-12,30,640
2013-10-12,31,1293
2013-10-12,32,714
2013-10-12,33,1098
2013-10-12,34,2340
2013-10-12,35,768
2013-10-12,36,1039
2013-10-12,37,1320
2013-10-12,38,2079
2013-10-12,39,1528
2013-10-12,40,1104
2013-10-12,41,978
2013-10-12,43,1261
2013-10-12,44,4209
2013-10-12,45,4066
2013-10-12,46,4328
2013-10-12,47,4404
2013-10-12,48,3575
2013-10-12,49,2561
2013-10-12,50,3263
2013-10-12,51,1389
2013-10-12,54,899
2013-10-13,1,464
2013-10-13,2,1824
2013-10-13,3,3432
2013-10-13,4,1664
2013-10-13,5,1403
2013-10-13,6,2104
2013-10-13,7,1373
2013-10-13,8,2598
2013-10-13,9,2265
2013-10-13,10,1020
2013-10-13,11,2779
2013-10-13,12,1232
2013-10-13,13,875
2013-10-13,14,1155
2013-10-13,15,1052
2013-10-13,16,1228
2013-10-13,17,1304
2013-10-13,18,1327
2013-10-13,19,1198
2013-10-13,23,1145
2013-10-13,24,1588
2013-10-13,25,788
2013-10-13,26,653
2013-10-13,27,1652
2013-10-13,28,1420
2013-10-13,30,593
2013-10-13,31,1509
2013-10-13,32,712
2013-10-13,33,1194
2013-10-13,34,2577
2013-10-13,35,637
2013-10-13,36,1067
2013-10-13,37,968
2013-10-13,38,2158
2013-10-13,39,1619
2013-10-13,40,986
2013-10-13,41,1104
2013-10-13,43,1343
2013-10-13,44,4345
2013-10-13,45,4026
2013-10-13,46,4347
2013-10-13,47,4378
2013-10-13,48,3786
2013-10-13,49,2501
2013-10-13,50,3092
2013-10-13,51,1638
2013-10-13,54,1234
2013-10-14,1,1654
2013-10-14,2,1621
2013-10-14,3,2690
2013-10-14,4,1235
2013-10-14,5,1432
2013-10-14,6,1457
2013-10-14,7,1707
2013-10-14,8,2491
2013-10-14,9,1935
2013-10-14,10,1092
2013-10-14,11,2223
2013-10-14,12,1249
2013-10-14,13,938
2013-10-14,14,1568
2013-10-14,15,1245
2013-10-14,16,998
2013-10-14,17,1264
2013-10-14,18,1366
2013-10-14,19,1256
2013-10-14,23,1151
2013-10-14,24,2215
2013-10-14,25,647
2013-10-14,26,592
2013-10-14,27,1257
2013-10-14,28,1022
2013-10-14,30,714
2013-10-14,31,1205
2013-10-14,32,630
2013-10-14,33,1157
2013-10-14,34,2415
2013-10-14,35,568
2013-10-14,36,854
2013-10-14,37,1250
2013-10-14,38,1491
2013-10-14,39,1241
2013-10-14,40,1252
2013-10-14,41,855
2013-10-14,43,1282
2013-10-14,44,3345
2013-10-14,45,3157
2013-10-14,46,2834
2013-10-14,47,3143
2013-10-14,48,2322
2013-10-14,49,1870
2013-10-14,50,2183
2013-10-14,51,1640
2013-10-14,54,876
2013-10-15,1,1761
2013-10-15,2,1817
2013-10-15,3,2808
2013-10-15,4,1353
2013-10-15,5,1274
2013-10-15,6,1631
2013-10-15,7,1842
2013-10-15,8,2479
2013-10-15,9,2117
2013-10-15,10,973
2013-10-15,11,2164
2013-10-15,12,1149
2013-10-15,13,845
2013-10-15,14,1460
2013-10-15,15,1366
2013-10-15,16,946
2013-10-15,17,1182
2013-10-15,18,1543
2013-10-15,19,1084
2013-10-15,23,1188
2013-10-15,24,2152
2013-10-15,25,609
2013-10-15,26,592
2013-10-15,27,1112
2013-10-15,28,1055
2013-10-15,30,764
2013-10-15,31,1266
2013-10-15,32,646
2013-10-15,33,1113
2013-10-15,34,2289
2013-10-15,35,612
2013-10-15,36,953
2013-10-15,37,1341
2013-10-15,38,1359
2013-10-15,39,1327
2013-10-15,40,1170
2013-10-15,41,763
2013-10-15,43,934
2013-10-15,44,3175
2013-10-15,45,2822
2013-10-15,46,2552
2013-10-15,47,3039
2013-10-15,48,2144
2013-10-15,49,1771
2013-10-15,50,2078
2013-10-15,51,1587
2013-10-15,54,814
2013-10-16,1,1703
2013-10-16,2,1726
2013-10-16,3,2963
2013-10-16,4,1344
2013-10-16,5,1483
2013-10-16,6,1495
2013-10-16,7,1799
2013-10-16,8,2803
2013-10-16,9,1955
2013-10-16,10,1028
2013-10-16,11,1982
2013-10-16,12,1107
2013-10-16,13,805
2013-10-16,14,1406
2013-10-16,15,1098
2013-10-16,16,861
2013-10-16,17,1176
2013-10-16,18,1314
2013-10-16,19,1149
2013-10-16,23,1118
2013-10-16,24,2525
2013-10-16,25,749
2013-10-16,26,716
2013-10-16,27,1305
2013-10-16,28,1074
2013-10-16,30,657
2013-10-16,31,1022
